Date,SPY,SC,BABA,CFG,GPRO,JD,LC,PGRE,SHLX,SYF,WB
5/14/2015,212.21,24.379999,88.400002,26.48,50.619999,33.380001,85.550003,18.5,44.110001,32.77,17.07
5/15/2015,212.44,24.809999,88.459999,25.93,50.09,33.400002,86.050003,18.6,44.189999,31.809999,16.6
5/18/2015,213.10,25.040001,87.110001,26.299999,51.130001,33.91,86.800003,18.68,43.860001,31.84,15.66
5/19/2015,213.03,25.25,88.209999,26.860001,51.849998,34.150002,88.099998,18.85,43.650002,32.060001,15.14
5/20/2015,212.88,25.4,90.699997,26.75,53.880001,33.73,88.300003,19.219999,43.75,32.650002,15.32
5/21/2015,213.50,25.18,93.879997,26.84,53.5,33.860001,89.5,19.16,42.73,32.470001,15.55
5/22/2015,212.99,25.049999,93.269997,26.92,54.439999,34.889999,92.150002,19.15,44.32,32.5,16.23
5/26/2015,210.70,24.549999,92.519997,26.700001,53.41,34.209999,92.300003,18.950001,44.25,32.119999,15.67
5/27/2015,212.70,24.93,92.599998,26.77,53.279999,34.25,95,18.879999,44.23,32.459999,15.95
5/28/2015,212.46,24.690001,90.949997,26.83,56.810001,34.02,95,18.75,44.970001,32.529999,16.01
5/29/2015,211.14,24.5,89.32,26.84,55.459999,33.68,96.050003,18.34,44.900002,32.290001,15.85
6/1/2015,211.57,24.540001,90.779999,26.950001,58.52,34.759998,95.400002,18.59,46.73,32.41,16.879999
6/2/2015,211.36,24.530001,90.510002,27.190001,58.400002,34.799999,94.900002,18.51,48,32.650002,17.6
6/3/2015,211.92,24.82,90.790001,27.620001,59.029999,34.77,96.650002,18.4,47.349998,33.18,19.16
6/4/2015,210.13,24.559999,90.589996,27.75,58.880001,34.119999,91.599998,18.389999,47.009998,32.75,18.51
6/5/2015,209.77,24.530001,90.709999,28.32,59.41,35.669998,93.599998,17.99,47.389999,32.799999,19.76
6/8/2015,208.48,24.58,88.290001,28.040001,59.400002,36.23,87.300003,18.01,46.799999,32.650002,19.77
6/9/2015,208.45,24.440001,87.580002,28.08,58.68,36.43,84.849998,17.82,46.950001,32.860001,19.290001
6/10/2015,210.95,24.629999,88.900002,28,57.91,36.259998,87.099998,17.809999,47.299999,33.299999,19.440001
6/11/2015,211.63,25.15,87.209999,27.52,55.990002,36.869999,86.949997,18.15,47.740002,33.220001,20.08
6/12/2015,210.01,25.459999,86.629997,27.540001,57.450001,37.950001,86.400002,17.9,47.16,33.119999,20.299999
6/15/2015,209.11,25.629999,86.120003,27.91,58.52,36.630001,85.349998,17.83,45.490002,32.970001,19.559999
6/16/2015,210.25,25.98,86.089996,28.25,58.189999,36.5,86.199997,18.01,45.66,32.5,18.809999
6/17/2015,210.59,25.889999,86.800003,27.91,59,35.450001,87.25,18.08,46.380001,32.75,20.059999
6/18/2015,212.78,26.25,86.75,28.07,58.279999,35.57,85.349998,18.200001,46.41,32.82,19.26
6/19/2015,210.81,26.450001,85.739998,28.190001,57.970001,34.610001,86.5,17.99,46.5,32.919998,18.940001
6/22/2015,211.89,26.459999,85.68,28.27,54.919998,34.59,84.300003,17.77,46.619999,32.91,18.690001
6/23/2015,212.04,26.52,85.080002,28.190001,56.759998,34.59,82.75,17.6,46.5,32.990002,19.540001
6/24/2015,210.50,26.34,85.169998,28.049999,57.049999,34.779999,81.300003,17.469999,47.150002,32.759998,19.030001
6/25/2015,209.86,25.799999,85.239998,27.379999,56.91,34.02,80.300003,17.41,47.220001,32.810001,18.719999
6/26/2015,209.82,26.110001,83.279999,27.540001,54.130001,33.455002,76.25,17.43,47.59,32.700001,17.73
6/29/2015,205.42,25.549999,81.07,26.93,53.209999,32.5,72.699997,17.15,46.130001,32.23,16.950001
6/30/2015,205.85,25.57,82.269997,27.309999,52.720001,34.099998,73.75,17.16,45.650002,32.93,17.139999
7/1/2015,207.50,26.48,82.459999,27.440001,51.950001,33.25,72.849998,17.559999,45.470001,33.32,16.780001
7/2/2015,207.31,26.200001,82.07,27.15,51.75,33.130001,69.75,17.860001,45.700001,33.139999,16.76
7/6/2015,206.72,24.01,80.230003,27.01,50.939999,31.889999,73.75,17.879999,45.400002,32.5,14.18
7/7/2015,208.02,24.049999,79.620003,26.74,52.25,30.610001,71.5,17.940001,46.060001,32.5,13.4
7/8/2015,204.53,23.57,77.940002,26.639999,51.25,30.32,70.650002,17.77,45.490002,32.009998,13.45
7/9/2015,204.90,23.790001,79.040001,26.98,52.040001,32.779999,71,17.790001,45.5,32.599998,15.3
7/10/2015,207.48,23.98,80.300003,27.299999,52.509998,32.400002,70.25,17.860001,45.889999,33.07,15.46
7/13/2015,209.77,24,81.860001,27.25,52.110001,33.900002,71.349998,17.709999,47.009998,33.349998,15.09
7/14/2015,210.68,23.98,81.5,27.549999,54.970001,33.919998,71.300003,17.790001,48.169998,33.77,14.94
7/15/2015,210.61,24.84,80.730003,27.799999,54.5,32.389999,71.5,17.780001,47.66,34.139999,14.06
7/16/2015,212.30,24.76,81.529999,28.110001,55.240002,33.84,73.75,17.91,46.119999,34.130001,14.3
7/17/2015,212.48,24.85,83.360001,27.91,56.639999,35.32,74.75,17.860001,45,35.080002,14.54
7/20/2015,212.59,24.93,82.669998,27.959999,60.799999,35.060001,73.099998,17.690001,41.439999,35.990002,14.52
7/21/2015,211.75,24.870001,82.540001,26.719999,62.040001,35.310001,75.050003,17.629999,42.380001,35.610001,14.79
7/22/2015,211.37,25.07,84.150002,27.040001,61.68,35.380001,74.5,17.809999,41.060001,35.68,14.6
7/23/2015,210.18,24.83,83.879997,26.450001,63.950001,34.700001,74.150002,17.66,41.630001,35.630001,14.92
7/24/2015,208.00,24.530001,83.019997,26.15,62.169998,34.639999,73,17.889999,41.689999,34.68,14.48
7/27/2015,206.79,24.290001,81.400002,25.940001,61.27,32.150002,71.75,17.67,41.490002,34.619999,13.87
7/28/2015,209.33,24.959999,80.559998,26.17,62.419998,32.48,74.050003,17.690001,42.84,34.23,14.09
7/29/2015,210.77,25.110001,80.260002,26,61.869999,33.290001,72.900002,17.73,43.490002,34.48,14.19
7/30/2015,210.82,24.549999,79.959999,26.49,61.689999,33.369999,72.650002,17.639999,42.099998,34.599998,13.76
7/31/2015,210.50,24.18,78.339996,26.07,62.099998,33.029999,72.550003,17.870001,42.459999,34.360001,14.03
8/3/2015,209.79,24.139999,77.989998,26.030001,62.259998,32.919998,71.699997,17.9,43.509998,34.360001,13.69
8/4/2015,209.38,23.73,78.870003,26.27,62.080002,33.990002,69.150002,17.690001,41.68,34.41,14.12
8/5/2015,210.07,23.549999,79.82,26.66,62.669998,34.32,72,17.690001,39.950001,34.560001,13.87
8/6/2015,208.35,22.92,78.959999,26.65,62.880001,32.810001,70.150002,17.639999,38.130001,34.130001,14.13
8/7/2015,207.95,22.790001,78.82,26.700001,63.060001,32.07,69.599998,17.950001,38.41,33.98,13.81
8/10/2015,210.57,23.5,80.470001,27.190001,64.739998,30.059999,71.849998,18.129999,39.57,34.619999,14.57
8/11/2015,208.67,22.809999,77.339996,26.84,59.130001,28.02,70.050003,18.27,39.66,34.669998,13.8
8/12/2015,208.92,23.35,73.379997,26.030001,56.91,26.77,70.150002,18.32,39.57,34.959999,13.25
8/13/2015,208.66,23.120001,75.110001,26.200001,59.5,27.049999,69.800003,18.120001,38.630001,35.16,13.25
8/14/2015,209.42,23.25,74.760002,26.379999,58.849998,28.120001,68.5,18.139999,39.259998,35.139999,13.6
8/17/2015,210.59,23.59,75.190002,26.280001,58.549999,27.33,68.25,18.24,40.029999,35.32,13.09
8/18/2015,209.98,22.969999,73.879997,26.559999,57.490002,26.620001,66.5,18.200001,39.849998,35.139999,13.44
8/19/2015,208.32,22.84,73.120003,26.26,54.669998,26.780001,63.700001,17.940001,39.700001,34.959999,13.39
8/20/2015,203.97,22.370001,70.32,25.33,50.599998,24.9,61.450001,17.860001,39.68,34.360001,12.61
8/21/2015,197.83,21.969999,68.18,24.57,48.389999,25.049999,60.700001,17.540001,38.41,33.720001,12.16
8/24/2015,189.50,21.389999,65.800003,23.030001,47.860001,23.93,58.349998,16.5,36.099998,33.150002,9.67
8/25/2015,187.27,21.309999,68.57,23.1,47.029999,25.059999,60,16.360001,35.970001,32.990002,10.66
8/26/2015,194.46,22,68.660004,24.190001,46.279999,25.59,60.849998,16.690001,37.150002,32.669998,11
8/27/2015,199.27,22.4,70.839996,24.48,47.759998,27.1,61.900002,16.870001,39.130001,32.330002,11.89
8/28/2015,199.28,22.66,70.07,24.690001,48.18,26.77,63.849998,16.82,39.16,32.650002,12.31
8/31/2015,197.67,22.459999,66.120003,24.82,46.59,25.879999,62.75,16.440001,39.57,32.950001,12.13
9/1/2015,191.77,21.52,64.830002,23.690001,43.689999,24.879999,60.700001,16.16,38.830002,31.709999,12.33
9/2/2015,195.41,21.610001,65.540001,24.129999,41.279999,24.870001,61.049999,16.18,39.380001,31.790001,12.51
9/3/2015,195.55,21.620001,66.470001,24.5,38.650002,24.41,61.950001,16.200001,38.869999,32.189999,12.46
9/4/2015,192.59,21.1,63.91,24.09,36.830002,22.809999,60.049999,15.72,38.400002,31.6,11.87
9/8/2015,197.43,21.35,60.91,24.629999,37.5,23.950001,62,15.92,38.360001,32.279999,12
9/9/2015,194.79,21.559999,64.040001,24.4,33.650002,24.67,61.75,15.78,36.580002,32.130001,11.81
9/10/2015,195.85,21.879999,63.830002,24.440001,33.880001,24.190001,62.349998,15.85,36.23,32.09,11.57
9/11/2015,196.74,21.92,64.629997,24.32,32.419998,24.26,62.900002,16.059999,34.459999,31.33,11.73
9/14/2015,196.01,21.77,62.599998,24.41,32.880001,24.209999,64.5,16.26,34.119999,31.17,11.3
9/15/2015,198.46,21.870001,64.849998,25.030001,33.57,24.98,65.699997,16.42,34.110001,31.120001,11.36
9/16/2015,200.18,22.25,67.230003,24.879999,35.73,26.99,65.25,16.639999,34.580002,30.879999,12.05
9/17/2015,199.73,22.389999,66,24.040001,36.32,27.639999,68,16.91,35.41,30.77,12.05
9/18/2015,195.45,21.799999,65.75,23.75,35.150002,26.43,68.5,17.07,35.029999,30.559999,12.09
9/21/2015,196.46,22.1,63.900002,23.9,32.27,25.98,68.800003,17.16,34.369999,30.870001,11.81
9/22/2015,193.91,21.74,61.900002,23.6,33.310001,25.540001,68.400002,16.870001,32.380001,30.58,11.74
9/23/2015,193.60,21.780001,60,23.34,32.639999,24.379999,65.949997,17.01,30.5,31.059999,11.16
9/24/2015,192.90,21.530001,59.919998,23.24,33.919998,25.34,66.849998,16.82,29.530001,30.83,11.52
9/25/2015,192.85,21.33,59.240002,23.610001,32.310001,25.940001,66.300003,16.76,29.280001,31.030001,11.44
9/28/2015,188.01,20.219999,57.389999,22.629999,29.67,24.690001,65.300003,16.34,28.76,31.16,11.34
9/29/2015,188.12,20.219999,57.82,23.219999,29.860001,24.43,67.300003,16.629999,25.200001,31.040001,11.24
9/30/2015,191.63,20.42,58.970001,23.860001,31.219999,26.059999,66.150002,16.799999,29.43,31.299999,11.69
10/1/2015,192.13,20.809999,58.869999,23.5,30.07,26.5,65.800003,16.639999,31.26,31.379999,11.49
10/2/2015,195.00,21.02,63.200001,23.41,30.440001,28.91,66.25,16.74,33.459999,31.82,12.88
10/5/2015,198.47,20.92,63.93,23.719999,30.26,28.780001,69.099998,16.98,37.299999,33.310001,13.02
10/6/2015,197.79,20.450001,63.919998,23.360001,30.65,27.709999,70.5,17.290001,37.290001,32.799999,13.05
10/7/2015,199.41,20.76,66.279999,23.440001,29.33,27.540001,71.900002,17.58,37.669998,32.130001,13.45
10/8/2015,201.21,21.120001,67.699997,23.52,27.6,27.32,74.300003,17.549999,38.290001,32.360001,13.39
10/9/2015,201.33,21.02,68.709999,23.459999,29.08,28.41,73.5,17.450001,38.790001,32.389999,13.39
10/12/2015,201.52,20.93,70.300003,23.559999,28.459999,28.719999,71.5,17.690001,37.560001,32.34,13.26
10/13/2015,200.25,20.860001,69.68,23.459999,27.969999,26.91,71.400002,17.610001,37.029999,31.82,13.52
10/14/2015,199.29,20.6,68.540001,22.91,28.09,25.52,72.300003,17.41,36.650002,31.530001,13.08
10/15/2015,202.35,21.1,71.779999,23.52,28.540001,26.26,74.75,17.700001,36.73,31.32,13.73
10/16/2015,203.27,21.1,71.989998,23.219999,28.52,26.889999,71.800003,17.74,37.689999,30.15,15.57
10/19/2015,203.37,21.120001,72.650002,23.23,29.639999,27.09,71.75,17.889999,36.439999,31.34,15.79
10/20/2015,203.11,20.92,71.790001,23.389999,30.309999,26.530001,71.650002,17.91,36.18,32.34,15.91
10/21/2015,201.85,20.809999,69.480003,23.17,29.059999,26.01,71.949997,17.85,34.900002,32.459999,15.71
10/22/2015,205.26,20.93,70.989998,22.870001,28.719999,26.200001,71.900002,17.959999,33.360001,31.83,16.370001
10/23/2015,207.51,21.42,75.620003,24.219999,29.15,27.1,71.849998,18.030001,33.25,31.690001,16.65
10/26/2015,207.00,22.02,76.349998,23.6,28.790001,26.84,71.400002,17.85,31.709999,31.4,17.02
10/27/2015,206.60,22.1,79.440002,23.530001,28.23,27.66,67.349998,17.9,30.559999,31.73,17
10/28/2015,208.95,22.35,82.349998,24.18,30.209999,27.68,70,17.9,31.959999,31.450001,17.25
10/29/2015,208.83,18.860001,82.220001,24.110001,25.620001,27.690001,68.099998,17.93,32.540001,30.92,16.15
10/30/2015,207.93,18.01,83.830002,24.299999,25,27.620001,70.900002,17.77,34.23,30.76,16.120001
11/2/2015,210.39,17.5,84.349998,24.450001,25.549999,28.65,73.050003,18.290001,33.830002,31.33,16.77
11/3/2015,211.00,17.549999,83.440002,24.42,25.02,29.370001,73.949997,18.059999,34.16,32.439999,17.24
11/4/2015,210.36,17.790001,85.400002,24.530001,25.379999,29.27,73.099998,17.959999,32.889999,32.080002,17.51
11/5/2015,210.15,17.76,85.379997,24.610001,24.809999,28.799999,70.949997,18.07,32.41,32.610001,17.66
11/6/2015,210.04,18.459999,83.610001,25.73,25.129999,29.700001,73.5,18.129999,33.139999,33.98,17.809999
11/9/2015,208.08,17.950001,81.379997,25.870001,25.92,28.76,72.849998,17.889999,33.189999,32.52,17.82
11/10/2015,208.56,17.75,81.43,26,25.02,28.200001,70.949997,18.16,34.139999,31.08,17.6
11/11/2015,207.74,17.41,79.849998,26.09,25.1,27.879999,68.199997,18.24,33.549999,30.93,17.52
11/12/2015,204.84,17.42,78.760002,25.51,23.15,28.780001,66.599998,18.02,33.290001,30.790001,17.959999
11/13/2015,202.54,17.33,75.849998,25.530001,21.16,26.75,63.599998,17.75,32.470001,30.52,16.540001
11/16/2015,205.62,17.559999,78.300003,25.68,21.620001,28.809999,63.049999,17.93,32.98,30.290001,16.98
11/17/2015,205.47,17.91,78.129997,25.6,20.870001,28.93,64.050003,17.940001,33.049999,30.58,17.09
11/18/2015,208.73,18.01,77.690002,26.200001,19.809999,28.559999,63.950001,18.040001,33.93,31.59,17.67
11/19/2015,208.55,18.18,77.870003,26.120001,19.93,29.049999,64.199997,18.02,33.279999,31.65,18.02
11/20/2015,209.31,17.559999,79.949997,26.02,20.450001,29.99,63.150002,18.27,33.380001,31.35,17.84
11/23/2015,209.07,17.76,81.309998,25.74,18.99,30.68,61.799999,18.290001,33.900002,31.549999,17.959999
11/24/2015,209.35,17.690001,80.860001,26.129999,19.32,30.35,61,18.219999,34.990002,31.34,17.84
11/25/2015,209.32,17.91,81.709999,26.26,20,29.99,62.900002,18.290001,35.259998,31.530001,18.51
11/27/2015,209.56,17.620001,81.379997,26.389999,20.280001,29.950001,62.349998,18.459999,35.490002,31.35,17.870001
11/30/2015,208.69,17.639999,84.080002,26.629999,20.4,30.68,60.099998,18.379999,34.869999,31.83,18.6
12/1/2015,210.68,17.790001,84,26.5,20.129999,31.5,60.450001,18.549999,34.490002,32.41,18.639999
12/2/2015,208.53,17,85,26.639999,20.09,31.93,62.799999,18.09,33.349998,31.84,18.690001
12/3/2015,205.61,17.01,82.589996,26.469999,18.93,31.559999,64.099998,17.790001,32.099998,31.09,18.459999
12/4/2015,209.62,17.200001,84.849998,27.120001,18,32.25,64.349998,18.07,31.98,32.029999,18.709999
12/7/2015,208.35,16.74,84.760002,26.51,17.51,32.529999,67.25,18.09,31.559999,31.35,18.84
12/8/2015,206.95,16.84,84.379997,26.41,17.58,31.889999,68.650002,17.940001,32.34,31.360001,18.780001
12/9/2015,205.34,16.66,83.419998,26.1,16.889999,31.58,70.199997,17.84,34.299999,30.610001,18.700001
12/10/2015,205.87,16.66,84.330002,26.299999,18.83,31.6,70.800003,17.610001,34.720001,31.049999,18.450001
12/11/2015,201.88,16.200001,79.739998,25.610001,19.15,30.549999,68.25,17.52,33.610001,29.969999,18.25
12/14/2015,202.90,15.15,80.57,25.719999,17.309999,30.84,64.199997,17.32,32.98,29.68,18.33
12/15/2015,205.03,15.75,82.489998,26.540001,17.91,31.58,62.299999,17.459999,33.549999,30.08,18.549999
12/16/2015,208.03,15.58,84.629997,26.91,18.82,32.224998,62.049999,17.9,35.919998,30.530001,18.9
12/17/2015,204.86,15.44,83.559998,26.48,17.950001,32.380001,60.799999,18.030001,36.669998,30.01,19.82
12/18/2015,200.02,15.21,82.650002,25.9,19.5,32.650002,57.400002,17.74,37.049999,29.51,19.32
12/21/2015,201.67,15.49,82.870003,26.030001,18.1,32.5,57.25,17.559999,38.169998,29.73,19.700001
12/22/2015,203.50,15.52,84.839996,26.25,18.34,32.529999,56.799999,17.610001,40.470001,30.209999,20.18
12/23/2015,206.02,16.059999,84.800003,26.52,18.27,32.540001,57.5,17.860001,40.709999,30.51,20.41
12/24/2015,205.68,16.15,83.709999,26.6,18.219999,32.580002,57,17.83,40.040001,30.6,19.99
12/28/2015,205.21,15.86,82.139999,26.41,17.92,31.889999,55.099998,17.950001,40.419998,30.17,19.9
12/29/2015,207.40,15.99,83.260002,26.620001,18.280001,32.650002,55,18.129999,40.48,30.690001,19.889999
12/30/2015,205.93,16,81.68,26.299999,18.4,32.080002,54.150002,18.129999,39.400002,30.43,19.48
12/31/2015,203.87,15.85,81.269997,26.190001,18.01,32.264999,55.25,18.1,41.52,30.41,19.5
1/4/2016,201.02,15.79,76.690002,25.799999,18.690001,29.530001,55.400002,17.84,42.25,29.940001,18.860001
1/5/2016,201.36,15.38,78.629997,25.68,18.49,30,53.599998,17.82,41.139999,30.110001,19.27
1/6/2016,198.82,15.09,77.330002,25.280001,18.41,29.76,50.599998,17.809999,40.040001,29.9,18.940001
1/7/2016,194.05,14.37,72.720001,24.59,17,27.950001,47.549999,17.75,38.220001,29.120001,17.049999
1/8/2016,191.92,14.04,70.800003,23.82,16.190001,27.620001,47.450001,17.639999,37.669998,28.84,17.42
1/11/2016,192.11,14.05,69.919998,23.9,15.26,27.030001,46.200001,17.49,35.419998,28.700001,16.65
1/12/2016,193.66,13.77,72.68,23.9,14.6,28.205,47.349998,17.27,35.950001,28.9,16.99
1/13/2016,188.83,13.36,70.290001,23.219999,14.61,27.1,44.299999,17.09,35.93,27.57,16.459999
1/14/2016,191.93,13.69,72.25,22.9,12.48,28.120001,40.099998,16.889999,37.470001,28.18,16.790001
1/15/2016,187.81,13.2,69.589996,22.32,11.46,26.99,38.650002,16.82,36,27.639999,15.88
1/19/2016,188.06,12.71,70.129997,22.23,10.57,27.41,36.700001,16.889999,33.169998,28.030001,16.02
1/20/2016,185.65,12.92,68.709999,21.6,11,26.379999,39.599998,16.32,31.860001,27.620001,15.63
1/21/2016,186.69,13.17,70.720001,21.33,10.68,26.690001,41.099998,16.450001,33.02,27.73,15.84
1/22/2016,190.52,13.47,70.370003,20.780001,10.83,27.27,42.299999,16.9,35.82,29.059999,16.209999
1/25/2016,187.64,13.2,69.720001,19.790001,10.59,27.030001,39.950001,16.85,34.669998,28.48,16.309999
1/26/2016,190.20,13.4,69.769997,20.290001,10.88,27,40.349998,17.18,35.619999,28.66,15.55
1/27/2016,188.13,10.96,69.540001,21.209999,10.61,25.379999,38.549999,16.879999,35.150002,28.440001,15.52
1/28/2016,189.11,10.44,66.919998,21.74,10.57,25.370001,36.950001,16.129999,35.700001,27.99,15
1/29/2016,193.72,10.45,67.029999,21.25,11.45,26.030001,36.900002,16.4,35.560001,28.42,15.22
2/1/2016,193.65,10.1,67.029999,20.780001,11.06,25.59,38.049999,16.25,35.240002,28.469999,15.61
2/2/2016,190.16,9.7,65.089996,20.209999,10.24,24.67,35.200001,15.81,35.07,27.01,14.7
2/3/2016,191.30,10.08,63.439999,20.049999,10.71,23.809999,38.400002,15.95,34.919998,26.34,14.41
2/4/2016,191.60,10.3,64.860001,20.23,9.78,24.959999,37.950001,15.98,36.490002,26.309999,14.71
2/5/2016,187.95,10.26,62.639999,19.85,9.96,23.639999,35,15.63,36.220001,25.23,13.79
2/8/2016,185.42,9.4,61.099998,19.200001,10.99,23.209999,33.049999,14.91,33.099998,24.48,12.94
2/9/2016,185.43,9.52,61.389999,19.549999,11.39,22.879999,32.849998,14.68,32.009998,25.08,12.73
2/10/2016,185.27,9.5,61.779999,18.860001,10.59,23.24,32.549999,14.83,32.830002,25.01,12.68
2/11/2016,182.86,9.36,60.57,18.139999,10.17,22.9,34.400002,14.38,31.139999,24.5,12.3
2/12/2016,186.63,9.82,60.889999,18.889999,10.31,23.129999,35.200001,14.38,32.610001,25.370001,12.09
2/16/2016,189.78,9.96,66.290001,19.360001,11.59,24.98,39.349998,14.74,34.549999,26.139999,13.55
2/17/2016,192.88,10.27,66.379997,19.65,12.99,25.719999,41.25,14.9,35.41,26.27,14.33
2/18/2016,192.09,10.24,66.519997,19.110001,12.39,25.33,43.5,14.88,35.68,26.620001,14.47
2/19/2016,192.00,10.1,67.279999,19.24,12.38,25.540001,44.400002,14.91,35.849998,26.77,14.9
2/22/2016,194.78,10.36,68.839996,19.799999,12.86,26.32,46.400002,15.04,37.75,27.709999,15.48
2/23/2016,192.32,10.05,66.970001,19.370001,12.11,25.59,44.200001,14.94,36.169998,27.51,15.19
2/24/2016,193.20,10.12,67.230003,19,11.75,25.68,42.299999,14.89,35.48,27.73,15.49
2/25/2016,195.54,10.2,66.660004,19.18,11.34,24.93,42.25,15.14,33.73,27.780001,15.01
2/26/2016,195.09,10.51,66.910004,19.74,12.3,25.41,42.049999,15.37,34.77,27.93,15.16
2/29/2016,193.56,10.25,68.809998,19.23,11.88,25.709999,43.650002,15.12,35.549999,26.950001,14.36
3/1/2016,198.11,10.24,70.860001,20.27,11.89,26.5,43.75,15.55,35.77,27.530001,14.74
3/2/2016,199.00,10.19,71.25,20.959999,13.02,26.639999,45.799999,15.85,35.810001,28.25,14.55
3/3/2016,199.78,10.58,71.019997,21.440001,13.58,25.59,47.799999,15.98,35.529999,28.559999,15.93
3/4/2016,200.43,10.67,72.220001,21.93,13.36,26.48,44.900002,16.139999,35.73,28.6,15.77
3/7/2016,200.59,10.77,72.889999,21.530001,13.88,26.139999,47,15.8,36.490002,28.52,16.01
3/8/2016,198.40,10.47,71.07,20.92,12.41,26.07,45,15.42,34.939999,27.700001,16.01
3/9/2016,199.38,10.31,72.43,20.700001,12.28,26.34,44.549999,15.35,34.459999,27.68,16.780001
3/10/2016,199.54,10.07,71.970001,21.01,12.18,26.389999,45.049999,15.3,34,27.809999,17.719999
3/11/2016,202.76,11.31,74.010002,21.91,12.6,27.83,45.849998,15.58,34.110001,28.82,18.08
3/14/2016,202.50,10.7,73.349998,22.09,12.27,27.74,45.25,15.65,33.52,28.450001,17.68
3/15/2016,202.17,9.75,72.230003,22.190001,11.7,27.16,42.650002,15.79,34.119999,27.68,17.440001
3/16/2016,203.34,9,73.5,21.610001,12.31,27.84,42.049999,16.040001,34.720001,27.620001,17.67
3/17/2016,204.63,9.18,74.25,21.73,12.95,27.030001,42,16.34,35.029999,28.1,18.1
3/18/2016,204.38,9.38,76.25,22.08,12.88,27.08,43.5,15.9,34.880001,28.459999,18.85
3/21/2016,204.67,9.44,78.110001,22,13.07,26.959999,44,15.87,33.330002,28.790001,18.889999
3/22/2016,204.56,9.43,78.18,21.93,12.97,26.99,42.25,15.89,34.029999,28.610001,18.950001
3/23/2016,203.21,9.04,76.559998,21.690001,12.27,26.74,41.150002,15.76,33.299999,28.42,18.16
3/24/2016,203.12,9.15,75.860001,21.59,12.42,26.360001,41.599998,15.58,33.599998,28.450001,18.01
3/28/2016,203.24,8.88,76.480003,21.389999,11.5,25.82,38.650002,15.66,34,28.379999,18.42
3/29/2016,205.12,8.87,78.080002,21.200001,11.65,26.42,40.349998,15.78,34.939999,28.4,18.43
3/30/2016,206.02,8.9,78.860001,21.25,12.16,27.24,40.549999,15.77,36.349998,28.379999,18.34
3/31/2016,205.52,10.49,79.029999,20.950001,11.96,26.5,41.5,15.95,36.610001,28.66,17.950001
4/1/2016,206.92,10.75,78.730003,21.35,11.74,26.76,40.200001,15.97,35.639999,29.33,17.98
4/4/2016,206.25,10.96,79.080002,21.51,12.03,26.639999,40.849998,16,35.23,28.969999,18.15
4/5/2016,204.19,10.48,77.32,20.76,11.65,26.52,40,15.85,34.16,28.610001,18
4/6/2016,206.42,10.57,78.68,21.34,12.12,26.74,41.200001,15.72,34.48,28.65,20.32
4/7/2016,203.95,10.26,77.610001,20.790001,12.29,26.51,39.299999,15.54,34.450001,27.969999,20.139999
4/8/2016,204.50,10.36,77.470001,20.870001,12.32,26.860001,39.700001,15.56,35.330002,28.02,20.98
4/11/2016,204.02,10.49,77.709999,21.040001,11.77,27.280001,38.450001,15.78,35.580002,27.870001,21.200001
4/12/2016,205.92,10.6,77.860001,21.51,11.68,28.1,38.049999,16.040001,35.290001,28.16,20.98
4/13/2016,208.00,11.21,79.639999,22.6,13.9,29.58,37.799999,16,35.349998,28.92,21.879999
4/14/2016,208.01,11.37,79.610001,22.82,13.8,29.629999,37.200001,15.98,34.400002,29.08,21.969999
4/15/2016,207.78,11.08,78.970001,22.549999,13.77,29.879999,36.549999,16.110001,33.990002,28.940001,21.33
4/18/2016,209.24,11.2,79.010002,22.719999,13.13,29.34,37.650002,16.049999,34.66,29.129999,21.389999
4/19/2016,209.90,11.15,79.459999,23.1,12.95,28.85,40.150002,16.26,35.099998,29.82,21.950001
4/20/2016,210.10,11.71,81.209999,23.360001,13.44,28.68,41.400002,16.15,35.849998,30.67,23.18
4/21/2016,208.97,11.7,80.779999,23.530001,13.56,28.790001,38.700001,16.15,36.130001,30.42,24.07
4/22/2016,208.97,11.77,79.889999,23.620001,13.98,28.299999,38.200001,16.309999,37.040001,30.5,23.709999
4/25/2016,208.61,11.9,78.839996,23.379999,12.82,27.43,36.950001,16.549999,36.939999,30.440001,24.190001
4/26/2016,208.92,11.85,78.610001,23.549999,13.18,25.07,37.599998,16.68,36.5,31.16,24.16
4/27/2016,209.35,13,77.650002,23.620001,13.3,25.34,40.599998,16.809999,37.200001,30.879999,23.33
4/28/2016,207.45,13.41,76.400002,23.24,12.94,25.65,40.450001,16.84,37.099998,30.969999,24.190001
4/29/2016,206.33,13.17,76.940002,22.85,12.64,25.559999,39.5,16.700001,37.77,30.57,24.469999
5/2/2016,207.97,13.18,76.610001,23.059999,12.23,25.290001,39.650002,17.049999,37.32,31.33,24.379999
5/3/2016,206.16,12.91,75.910004,22.51,11.65,24.4,35.549999,17.040001,36.759998,31.08,22.700001
5/4/2016,205.01,12.78,75.82,21.99,11.4,24.219999,34.599998,17.120001,36.23,30.24,23.299999
5/5/2016,204.97,12.52,78.830002,22.110001,10.71,24.85,34.25,17.190001,36.470001,29.83,23.59
5/6/2016,205.72,12.67,79.199997,22.09,10.46,25.200001,35.5,17.030001,35.77,30.08,22.83
5/9/2016,205.89,12.53,79.410004,21.85,9.78,23.43,23.1,17.25,35.360001,29.959999,21.549999
5/10/2016,208.45,12.6,79.720001,22.360001,9.82,23.77,20.5,17.35,36.369999,30.559999,23.18
